Time_(s), Base_Joint_Position_(rad), Shoulder_Joint_Position_(rad), Elbow_Joint_Position_(rad), Wrist_Pitch_Joint_Position_(rad), Wrist_Roll_Joint_Position_(rad)
10.175, 0.38051, 0.67512, -0.29071, -0.38442, -1.57081
10.188, 0.38051, 0.67512, -0.29071, -0.38442, -1.57081
10.200, 0.38051, 0.67512, -0.29071, -0.38442, -1.57081
10.213, 0.38051, 0.67512, -0.29071, -0.38442, -1.57081
10.225, 0.38051, 0.67512, -0.29071, -0.38442, -1.57081
10.238, 0.38051, 0.67512, -0.29071, -0.38441, -1.57081
10.250, 0.38051, 0.67512, -0.29071, -0.38441, -1.57081
10.263, 0.38051, 0.67512, -0.29071, -0.38441, -1.57081
10.275, 0.38051, 0.67512, -0.29071, -0.38441, -1.57080
10.288, 0.38051, 0.67512, -0.29071, -0.38441, -1.57080
10.300, 0.38051, 0.67512, -0.29071, -0.38441, -1.57080
10.313, 0.38051, 0.67512, -0.29071, -0.38441, -1.57080
10.325, 0.38051, 0.67512, -0.29071, -0.38441, -1.57080
10.338, 0.38051, 0.67512, -0.29071, -0.38441, -1.57080
10.350, 0.38051, 0.67512, -0.29071, -0.38441, -1.57080
10.363, 0.38051, 0.67512, -0.29071, -0.38441, -1.57080
10.375, 0.38051, 0.67512, -0.29071, -0.38441, -1.57080
10.388, 0.38051, 0.67512, -0.29071, -0.38441, -1.57080
10.400, 0.38051, 0.67512, -0.29071, -0.38441, -1.57080
10.413, 0.38051, 0.67512, -0.29072, -0.38440, -1.57079
10.425, 0.38051, 0.67511, -0.29073, -0.38439, -1.57076
10.438, 0.38051, 0.67511, -0.29076, -0.38436, -1.57072
10.450, 0.38051, 0.67509, -0.29080, -0.38432, -1.57065
10.463, 0.38051, 0.67507, -0.29086, -0.38427, -1.57055
10.475, 0.38051, 0.67505, -0.29095, -0.38419, -1.57041
10.488, 0.38051, 0.67501, -0.29107, -0.38409, -1.57023
10.500, 0.38051, 0.67497, -0.29122, -0.38396, -1.56999
10.513, 0.38051, 0.67492, -0.29140, -0.38380, -1.56971
10.525, 0.38051, 0.67486, -0.29162, -0.38361, -1.56936
10.538, 0.38051, 0.67478, -0.29189, -0.38339, -1.56895
10.550, 0.38051, 0.67469, -0.29221, -0.38312, -1.56846
10.563, 0.38051, 0.67459, -0.29257, -0.38282, -1.56790
10.575, 0.38051, 0.67447, -0.29299, -0.38246, -1.56725
10.588, 0.38051, 0.67434, -0.29348, -0.38206, -1.56651
10.600, 0.38051, 0.67418, -0.29402, -0.38161, -1.56567
10.613, 0.38051, 0.67401, -0.29463, -0.38110, -1.56474
10.625, 0.38051, 0.67382, -0.29532, -0.38054, -1.56369
10.638, 0.38051, 0.67361, -0.29607, -0.37991, -1.56254
10.650, 0.38051, 0.67338, -0.29691, -0.37922, -1.56126
10.663, 0.38051, 0.67312, -0.29783, -0.37846, -1.55986
10.675, 0.38051, 0.67284, -0.29884, -0.37763, -1.55833
10.688, 0.38051, 0.67254, -0.29993, -0.37673, -1.55666
10.700, 0.38051, 0.67221, -0.30113, -0.37575, -1.55484
10.713, 0.38051, 0.67185, -0.30242, -0.37470, -1.55288
10.725, 0.38051, 0.67146, -0.30381, -0.37356, -1.55077
10.738, 0.38051, 0.67105, -0.30531, -0.37233, -1.54849
10.750, 0.38051, 0.67060, -0.30691, -0.37101, -1.54605
10.763, 0.38051, 0.67013, -0.30863, -0.36961, -1.54344
10.775, 0.38051, 0.66962, -0.31046, -0.36810, -1.54065
10.788, 0.38051, 0.66907, -0.31239, -0.36650, -1.53768
10.800, 0.38051, 0.66850, -0.31444, -0.36480, -1.53451
10.813, 0.38051, 0.66788, -0.31659, -0.36299, -1.53115
10.825, 0.38051, 0.66724, -0.31886, -0.36107, -1.52759
10.838, 0.38051, 0.66655, -0.32123, -0.35905, -1.52383
10.850, 0.38051, 0.66582, -0.32371, -0.35691, -1.51985
10.863, 0.38051, 0.66506, -0.32631, -0.35465, -1.51565
10.875, 0.38051, 0.66425, -0.32901, -0.35227, -1.51123
10.888, 0.38051, 0.66340, -0.33182, -0.34977, -1.50660
10.900, 0.38051, 0.66251, -0.33474, -0.34714, -1.50174
10.913, 0.38051, 0.66157, -0.33776, -0.34438, -1.49667
10.925, 0.38051, 0.66059, -0.34089, -0.34149, -1.49138
10.938, 0.38051, 0.65957, -0.34411, -0.33847, -1.48587
10.950, 0.38051, 0.65849, -0.34742, -0.33530, -1.48015
10.963, 0.38051, 0.65738, -0.35083, -0.33199, -1.47420
10.975, 0.38051, 0.65621, -0.35432, -0.32854, -1.46804
10.988, 0.38051, 0.65500, -0.35789, -0.32495, -1.46165
11.000, 0.38051, 0.65374, -0.36153, -0.32121, -1.45506
11.013, 0.38051, 0.65244, -0.36525, -0.31733, -1.44825
11.025, 0.38051, 0.65109, -0.36905, -0.31330, -1.44124
11.038, 0.38051, 0.64970, -0.37290, -0.30913, -1.43403
11.050, 0.38051, 0.64826, -0.37682, -0.30482, -1.42663
11.063, 0.38051, 0.64677, -0.38079, -0.30036, -1.41904
11.075, 0.38051, 0.64524, -0.38482, -0.29576, -1.41128
11.088, 0.38051, 0.64366, -0.38890, -0.29101, -1.40333
11.100, 0.38051, 0.64203, -0.39303, -0.28612, -1.39523
11.113, 0.38051, 0.64036, -0.39720, -0.28109, -1.38695
11.125, 0.38051, 0.63864, -0.40140, -0.27591, -1.37853
11.138, 0.38051, 0.63688, -0.40564, -0.27059, -1.36995
11.150, 0.38051, 0.63507, -0.40991, -0.26514, -1.36122
11.163, 0.38051, 0.63322, -0.41421, -0.25954, -1.35236
11.175, 0.38051, 0.63132, -0.41853, -0.25382, -1.34336
11.188, 0.38051, 0.62937, -0.42287, -0.24796, -1.33424
11.200, 0.38051, 0.62739, -0.42722, -0.24198, -1.32499
11.213, 0.38051, 0.62536, -0.43159, -0.23587, -1.31563
11.225, 0.38051, 0.62329, -0.43596, -0.22965, -1.30615
11.238, 0.38051, 0.62118, -0.44033, -0.22330, -1.29658
11.250, 0.38051, 0.61903, -0.44471, -0.21685, -1.28690
11.263, 0.38051, 0.61684, -0.44908, -0.21028, -1.27714
11.275, 0.38051, 0.61462, -0.45346, -0.20360, -1.26728
11.288, 0.38051, 0.61236, -0.45783, -0.19682, -1.25735
11.300, 0.38051, 0.61007, -0.46221, -0.18994, -1.24734
11.313, 0.38051, 0.60774, -0.46659, -0.18296, -1.23726
11.325, 0.38051, 0.60538, -0.47096, -0.17589, -1.22712
11.338, 0.38051, 0.60299, -0.47534, -0.16872, -1.21692
11.350, 0.38051, 0.60057, -0.47971, -0.16147, -1.20667
11.363, 0.38051, 0.59812, -0.48409, -0.15413, -1.19637
11.375, 0.38051, 0.59564, -0.48846, -0.14670, -1.18604
11.388, 0.38051, 0.59313, -0.49283, -0.13920, -1.17567
11.400, 0.38051, 0.59060, -0.49721, -0.13162, -1.16527
11.413, 0.38051, 0.58804, -0.50158, -0.12396, -1.15485
11.425, 0.38051, 0.58546, -0.50596, -0.11624, -1.14441
11.438, 0.38051, 0.58286, -0.51033, -0.10845, -1.13397
11.450, 0.38051, 0.58024, -0.51471, -0.10059, -1.12351
11.463, 0.38051, 0.57759, -0.51909, -0.09268, -1.11306
11.475, 0.38051, 0.57492, -0.52346, -0.08470, -1.10261
11.488, 0.38051, 0.57224, -0.52784, -0.07668, -1.09216
11.500, 0.38051, 0.56954, -0.53221, -0.06860, -1.08171
11.513, 0.38051, 0.56682, -0.53658, -0.06047, -1.07125
11.525, 0.38051, 0.56409, -0.54096, -0.05229, -1.06080
11.538, 0.38051, 0.56134, -0.54534, -0.04408, -1.05035
11.550, 0.38051, 0.55858, -0.54971, -0.03582, -1.03990
11.563, 0.38051, 0.55580, -0.55408, -0.02753, -1.02944
11.575, 0.38051, 0.55302, -0.55846, -0.01921, -1.01899
11.588, 0.38051, 0.55023, -0.56283, -0.01086, -1.00854
11.600, 0.38051, 0.54742, -0.56721, -0.00248, -0.99809
11.613, 0.38051, 0.54461, -0.57159, 0.00592, -0.98764
11.625, 0.38051, 0.54179, -0.57596, 0.01435, -0.97718
11.638, 0.38051, 0.53897, -0.58034, 0.02279, -0.96673
11.650, 0.38051, 0.53614, -0.58471, 0.03124, -0.95628
11.663, 0.38051, 0.53331, -0.58909, 0.03971, -0.94583
11.675, 0.38051, 0.53047, -0.59346, 0.04818, -0.93537
11.688, 0.38051, 0.52764, -0.59784, 0.05666, -0.92492
11.700, 0.38051, 0.52480, -0.60221, 0.06514, -0.91447
11.713, 0.38051, 0.52196, -0.60658, 0.07362, -0.90402
11.725, 0.38051, 0.51913, -0.61096, 0.08209, -0.89357
11.738, 0.38051, 0.51629, -0.61534, 0.09057, -0.88311
11.750, 0.38051, 0.51345, -0.61971, 0.09905, -0.87266
11.763, 0.38051, 0.51061, -0.62409, 0.10753, -0.86221
11.775, 0.38051, 0.50778, -0.62846, 0.11601, -0.85176
11.788, 0.38051, 0.50494, -0.63284, 0.12449, -0.84130
11.800, 0.38051, 0.50210, -0.63721, 0.13297, -0.83085
11.813, 0.38051, 0.49927, -0.64159, 0.14145, -0.82040
11.825, 0.38051, 0.49643, -0.64596, 0.14993, -0.80995
11.838, 0.38051, 0.49359, -0.65033, 0.15841, -0.79950
11.850, 0.38051, 0.49075, -0.65471, 0.16689, -0.78904
11.863, 0.38051, 0.48792, -0.65909, 0.17536, -0.77859
11.875, 0.38051, 0.48508, -0.66346, 0.18384, -0.76814
11.888, 0.38051, 0.48224, -0.66784, 0.19232, -0.75769
11.900, 0.38051, 0.47941, -0.67221, 0.20080, -0.74723
11.913, 0.38051, 0.47657, -0.67659, 0.20928, -0.73678
11.925, 0.38051, 0.47373, -0.68096, 0.21776, -0.72633
11.938, 0.38051, 0.47090, -0.68534, 0.22624, -0.71588
11.950, 0.38051, 0.46806, -0.68971, 0.23472, -0.70543
11.963, 0.38051, 0.46522, -0.69409, 0.24320, -0.69497
11.975, 0.38051, 0.46238, -0.69846, 0.25168, -0.68452
11.988, 0.38051, 0.45955, -0.70284, 0.26016, -0.67407
12.000, 0.38051, 0.45671, -0.70721, 0.26864, -0.66362
12.013, 0.38051, 0.45387, -0.71159, 0.27711, -0.65316
12.025, 0.38051, 0.45104, -0.71596, 0.28559, -0.64271
12.038, 0.38051, 0.44820, -0.72034, 0.29406, -0.63226
12.050, 0.38051, 0.44537, -0.72471, 0.30253, -0.62181
12.063, 0.38051, 0.44253, -0.72909, 0.31098, -0.61136
12.075, 0.38051, 0.43971, -0.73346, 0.31942, -0.60090
12.088, 0.38051, 0.43689, -0.73784, 0.32784, -0.59045
12.100, 0.38051, 0.43407, -0.74221, 0.33624, -0.58000
12.113, 0.38051, 0.43126, -0.74659, 0.34462, -0.56955
12.125, 0.38051, 0.42846, -0.75096, 0.35297, -0.55909
12.138, 0.38051, 0.42567, -0.75534, 0.36129, -0.54864
12.150, 0.38051, 0.42289, -0.75971, 0.36957, -0.53819
12.163, 0.38051, 0.42012, -0.76409, 0.37782, -0.52774
12.175, 0.38051, 0.41736, -0.76846, 0.38603, -0.51729
12.188, 0.38051, 0.41462, -0.77284, 0.39420, -0.50683
12.200, 0.38051, 0.41189, -0.77721, 0.40232, -0.49638
12.213, 0.38051, 0.40918, -0.78159, 0.41040, -0.48593
12.225, 0.38051, 0.40648, -0.78596, 0.41842, -0.47548
12.238, 0.38051, 0.40380, -0.79034, 0.42639, -0.46502
12.250, 0.38051, 0.40114, -0.79471, 0.43430, -0.45457
12.263, 0.38051, 0.39850, -0.79909, 0.44214, -0.44412
12.275, 0.38051, 0.39589, -0.80346, 0.44993, -0.43367
12.288, 0.38051, 0.39329, -0.80783, 0.45764, -0.42322
12.300, 0.38051, 0.39072, -0.81221, 0.46529, -0.41279
12.313, 0.38051, 0.38817, -0.81658, 0.47286, -0.40238
12.325, 0.38051, 0.38565, -0.82096, 0.48035, -0.39199
12.338, 0.38051, 0.38315, -0.82533, 0.48777, -0.38163
12.350, 0.38051, 0.38068, -0.82971, 0.49510, -0.37130
12.363, 0.38051, 0.37824, -0.83409, 0.50235, -0.36102
12.375, 0.38051, 0.37583, -0.83846, 0.50950, -0.35078
12.388, 0.38051, 0.37345, -0.84284, 0.51656, -0.34060
12.400, 0.38051, 0.37110, -0.84721, 0.52353, -0.33048
12.413, 0.38051, 0.36878, -0.85159, 0.53040, -0.32042
12.425, 0.38051, 0.36650, -0.85596, 0.53717, -0.31043
12.438, 0.38051, 0.36425, -0.86033, 0.54383, -0.30052
12.450, 0.38051, 0.36204, -0.86471, 0.55039, -0.29070
12.463, 0.38051, 0.35987, -0.86908, 0.55683, -0.28096
12.475, 0.38051, 0.35773, -0.87346, 0.56316, -0.27131
12.488, 0.38051, 0.35563, -0.87783, 0.56937, -0.26177
12.500, 0.38051, 0.35358, -0.88220, 0.57546, -0.25233
12.513, 0.38051, 0.35156, -0.88657, 0.58143, -0.24300
12.525, 0.38051, 0.34959, -0.89091, 0.58727, -0.23379
12.538, 0.38051, 0.34766, -0.89525, 0.59298, -0.22470
12.550, 0.38051, 0.34577, -0.89956, 0.59856, -0.21574
12.563, 0.38051, 0.34393, -0.90385, 0.60400, -0.20692
12.575, 0.38051, 0.34214, -0.90811, 0.60930, -0.19824
12.588, 0.38051, 0.34039, -0.91234, 0.61446, -0.18971
12.600, 0.38051, 0.33869, -0.91654, 0.61948, -0.18132
12.613, 0.38051, 0.33704, -0.92069, 0.62435, -0.17310
12.625, 0.38051, 0.33543, -0.92480, 0.62908, -0.16504
12.638, 0.38051, 0.33386, -0.92887, 0.63367, -0.15715
12.650, 0.38051, 0.33235, -0.93288, 0.63811, -0.14944
12.663, 0.38051, 0.33087, -0.93684, 0.64241, -0.14191
12.675, 0.38051, 0.32945, -0.94073, 0.64656, -0.13457
12.688, 0.38051, 0.32807, -0.94457, 0.65057, -0.12742
12.700, 0.38051, 0.32673, -0.94834, 0.65443, -0.12047
12.713, 0.38051, 0.32545, -0.95204, 0.65816, -0.11372
12.725, 0.38051, 0.32421, -0.95566, 0.66173, -0.10719
12.738, 0.38051, 0.32301, -0.95920, 0.66517, -0.10087
12.750, 0.38051, 0.32186, -0.96266, 0.66846, -0.09478
12.763, 0.38051, 0.32076, -0.96604, 0.67161, -0.08890
12.775, 0.38051, 0.31970, -0.96933, 0.67462, -0.08323
12.788, 0.38051, 0.31869, -0.97252, 0.67749, -0.07779
12.800, 0.38051, 0.31772, -0.97561, 0.68024, -0.07257
12.813, 0.38051, 0.31680, -0.97860, 0.68285, -0.06756
12.825, 0.38051, 0.31592, -0.98148, 0.68534, -0.06278
12.838, 0.38051, 0.31509, -0.98426, 0.68770, -0.05821
12.850, 0.38051, 0.31430, -0.98693, 0.68994, -0.05386
12.863, 0.38051, 0.31354, -0.98948, 0.69207, -0.04973
12.875, 0.38051, 0.31283, -0.99193, 0.69408, -0.04581
12.888, 0.38051, 0.31216, -0.99427, 0.69599, -0.04211
12.900, 0.38051, 0.31152, -0.99650, 0.69778, -0.03861
12.913, 0.38051, 0.31092, -0.99862, 0.69947, -0.03531
12.925, 0.38051, 0.31035, -1.00063, 0.70106, -0.03220
12.938, 0.38051, 0.30982, -1.00253, 0.70255, -0.02929
12.950, 0.38051, 0.30932, -1.00432, 0.70395, -0.02655
12.963, 0.38051, 0.30886, -1.00600, 0.70526, -0.02399
12.975, 0.38051, 0.30842, -1.00758, 0.70647, -0.02160
12.988, 0.38051, 0.30802, -1.00904, 0.70760, -0.01937
13.000, 0.38051, 0.30764, -1.01040, 0.70865, -0.01731
13.013, 0.38051, 0.30729, -1.01166, 0.70962, -0.01539
13.025, 0.38051, 0.30697, -1.01282, 0.71051, -0.01362
13.038, 0.38051, 0.30667, -1.01389, 0.71133, -0.01200
13.050, 0.38051, 0.30640, -1.01486, 0.71208, -0.01050
13.063, 0.38051, 0.30615, -1.01576, 0.71277, -0.00914
13.075, 0.38051, 0.30593, -1.01657, 0.71339, -0.00790
13.088, 0.38051, 0.30572, -1.01730, 0.71394, -0.00678
13.100, 0.38051, 0.30554, -1.01796, 0.71445, -0.00577
13.113, 0.38051, 0.30537, -1.01855, 0.71489, -0.00486
13.125, 0.38051, 0.30523, -1.01908, 0.71529, -0.00406
13.138, 0.38051, 0.30510, -1.01954, 0.71563, -0.00335
13.150, 0.38051, 0.30499, -1.01994, 0.71594, -0.00272
13.163, 0.38051, 0.30489, -1.02029, 0.71620, -0.00218
13.175, 0.38051, 0.30480, -1.02059, 0.71642, -0.00172
13.188, 0.38051, 0.30473, -1.02084, 0.71660, -0.00133
13.200, 0.38051, 0.30467, -1.02105, 0.71676, -0.00100
13.213, 0.38051, 0.30462, -1.02123, 0.71688, -0.00073
13.225, 0.38051, 0.30458, -1.02136, 0.71698, -0.00051
13.238, 0.38051, 0.30455, -1.02147, 0.71705, -0.00035
13.250, 0.38051, 0.30453, -1.02155, 0.71711, -0.00022
13.263, 0.38051, 0.30451, -1.02160, 0.71715, -0.00013
13.275, 0.38051, 0.30450, -1.02164, 0.71717, -0.00007
13.288, 0.38051, 0.30450, -1.02166, 0.71718, -0.00003
13.300, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
13.313, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.325, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.338, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.350, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.363, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.375, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.388, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.400, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.413, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.425, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.438, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.450, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.463, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.475, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.488, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.500, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.513, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.525, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.538, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.550, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.563, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.575, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.588, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.600, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.613, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.625, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.638, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.650, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.663, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.675, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.688, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.700, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
13.713, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.725, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.738, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.750, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.763, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.775, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.788, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.800, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.813, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.825, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.838, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.850, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.863, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.875, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.888, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.900, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.913, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.925, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.938, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.950, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.963, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.975, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
13.988, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.000, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.013, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.025, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.038, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.050, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.063, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.075, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.088, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.100, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.113, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.125, 0.38051, 0.30449, -1.02168, 0.71719, -0.00001
14.138, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.150, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.163, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.175, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.188, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.200, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.213, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.225, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.238, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.250, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.263, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.275, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.288, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.300, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.313, 0.38051, 0.30449, -1.02168, 0.71719, -0.00000
14.325, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
14.338, 0.38051, 0.30449, -1.02168, 0.71719, 0.00000
14.350, 0.38050, 0.30449, -1.02168, 0.71719, 0.00002
14.363, 0.38047, 0.30449, -1.02168, 0.71719, 0.00004
14.375, 0.38044, 0.30449, -1.02168, 0.71719, 0.00008
14.388, 0.38038, 0.30449, -1.02168, 0.71719, 0.00013
14.400, 0.38031, 0.30449, -1.02168, 0.71719, 0.00021
14.413, 0.38020, 0.30449, -1.02168, 0.71719, 0.00031
14.425, 0.38007, 0.30449, -1.02168, 0.71719, 0.00044
14.438, 0.37990, 0.30449, -1.02168, 0.71719, 0.00060
14.450, 0.37969, 0.30449, -1.02168, 0.71719, 0.00079
14.463, 0.37944, 0.30449, -1.02168, 0.71719, 0.00103
14.475, 0.37915, 0.30449, -1.02168, 0.71719, 0.00131
14.488, 0.37880, 0.30449, -1.02168, 0.71719, 0.00163
14.500, 0.37840, 0.30449, -1.02168, 0.71719, 0.00200
14.513, 0.37794, 0.30449, -1.02168, 0.71719, 0.00243
14.525, 0.37742, 0.30449, -1.02168, 0.71719, 0.00291
14.538, 0.37684, 0.30449, -1.02168, 0.71719, 0.00345
14.550, 0.37620, 0.30449, -1.02168, 0.71719, 0.00405
14.563, 0.37549, 0.30449, -1.02168, 0.71719, 0.00472
14.575, 0.37472, 0.30449, -1.02168, 0.71719, 0.00547
14.588, 0.37389, 0.30449, -1.02168, 0.71719, 0.00628
14.600, 0.37300, 0.30449, -1.02168, 0.71719, 0.00717
14.613, 0.37204, 0.30449, -1.02168, 0.71719, 0.00814
14.625, 0.37103, 0.30449, -1.02168, 0.71719, 0.00920
14.638, 0.36994, 0.30449, -1.02168, 0.71719, 0.01034
14.650, 0.36880, 0.30449, -1.02168, 0.71719, 0.01158
14.663, 0.36759, 0.30449, -1.02168, 0.71719, 0.01291
14.675, 0.36633, 0.30449, -1.02168, 0.71719, 0.01434
14.688, 0.36499, 0.30449, -1.02168, 0.71719, 0.01587
14.700, 0.36360, 0.30449, -1.02168, 0.71719, 0.01750
14.713, 0.36214, 0.30449, -1.02168, 0.71719, 0.01925
14.725, 0.36062, 0.30449, -1.02168, 0.71719, 0.02110
14.738, 0.35904, 0.30449, -1.02168, 0.71719, 0.02307
14.750, 0.35740, 0.30449, -1.02168, 0.71719, 0.02516
14.763, 0.35569, 0.30449, -1.02168, 0.71719, 0.02737
14.775, 0.35392, 0.30449, -1.02168, 0.71719, 0.02971
14.788, 0.35209, 0.30449, -1.02168, 0.71719, 0.03218
14.800, 0.35020, 0.30449, -1.02168, 0.71719, 0.03478
14.813, 0.34824, 0.30449, -1.02168, 0.71719, 0.03752
14.825, 0.34622, 0.30449, -1.02168, 0.71719, 0.04040
14.838, 0.34414, 0.30449, -1.02168, 0.71719, 0.04342
14.850, 0.34200, 0.30449, -1.02168, 0.71719, 0.04658
14.863, 0.33979, 0.30449, -1.02168, 0.71719, 0.04990
14.875, 0.33752, 0.30449, -1.02168, 0.71719, 0.05337
14.888, 0.33519, 0.30449, -1.02168, 0.71719, 0.05700
14.900, 0.33280, 0.30449, -1.02168, 0.71719, 0.06078
14.913, 0.33034, 0.30449, -1.02168, 0.71719, 0.06472
14.925, 0.32783, 0.30449, -1.02168, 0.71719, 0.06881
14.938, 0.32524, 0.30449, -1.02168, 0.71719, 0.07306
14.950, 0.32260, 0.30449, -1.02168, 0.71719, 0.07746
14.963, 0.31989, 0.30449, -1.02168, 0.71719, 0.08201
14.975, 0.31713, 0.30449, -1.02168, 0.71719, 0.08673
14.988, 0.31429, 0.30449, -1.02168, 0.71719, 0.09159
15.000, 0.31140, 0.30449, -1.02168, 0.71719, 0.09661
15.013, 0.30844, 0.30449, -1.02168, 0.71719, 0.10179
15.025, 0.30542, 0.30449, -1.02168, 0.71719, 0.10712
15.038, 0.30234, 0.30449, -1.02168, 0.71719, 0.11260
15.050, 0.29920, 0.30449, -1.02168, 0.71719, 0.11824
15.063, 0.29599, 0.30449, -1.02168, 0.71719, 0.12402
15.075, 0.29273, 0.30449, -1.02168, 0.71719, 0.12995
15.088, 0.28940, 0.30449, -1.02168, 0.71719, 0.13601
15.100, 0.28601, 0.30449, -1.02168, 0.71719, 0.14221
15.113, 0.28258, 0.30449, -1.02168, 0.71719, 0.14855
15.125, 0.27910, 0.30449, -1.02168, 0.71719, 0.15501
15.138, 0.27557, 0.30449, -1.02168, 0.71719, 0.16160
15.150, 0.27200, 0.30449, -1.02168, 0.71719, 0.16831
15.163, 0.26840, 0.30449, -1.02168, 0.71719, 0.17515
15.175, 0.26477, 0.30449, -1.02168, 0.71719, 0.18209
15.188, 0.26111, 0.30449, -1.02168, 0.71719, 0.18915
15.200, 0.25742, 0.30449, -1.02168, 0.71719, 0.19632
15.213, 0.25371, 0.30449, -1.02168, 0.71719, 0.20359
15.225, 0.24999, 0.30449, -1.02168, 0.71719, 0.21097
15.238, 0.24625, 0.30449, -1.02168, 0.71719, 0.21844
15.250, 0.24251, 0.30449, -1.02168, 0.71719, 0.22600
15.263, 0.23876, 0.30449, -1.02168, 0.71719, 0.23366
